date,value,vintage_date
2018-11-05,115.703,2026-09-18
2018-11-06,115.5622,2026-09-18
2018-11-07,115.2519,2026-09-18
2018-11-08,115.6478,2026-09-18
2018-11-09,116.4778,2026-09-18
2018-11-12,,2026-09-18
2018-11-13,116.6694,2026-09-18
2018-11-14,116.498,2026-09-18
2018-11-15,116.3861,2026-09-18
2018-11-16,115.9258,2026-09-18
2018-11-19,115.9859,2026-09-18
2018-11-20,116.2367,2026-09-18
2018-11-21,116.092,2026-09-18
2018-11-22,,2026-09-18
2018-11-23,116.4713,2026-09-18
2018-11-26,116.6208,2026-09-18
2018-11-27,116.9001,2026-09-18
2018-11-28,116.8343,2026-09-18
2018-11-29,116.1961,2026-09-18
2018-11-30,116.413,2026-09-18
2018-12-03,115.9057,2026-09-18
2018-12-04,116.0028,2026-09-18
2018-12-05,,2026-09-18
2018-12-06,116.3991,2026-09-18
2018-12-07,116.0847,2026-09-18
2018-12-10,116.6746,2026-09-18
2018-12-11,116.7564,2026-09-18
2018-12-12,116.2214,2026-09-18
2018-12-13,116.3974,2026-09-18
2018-12-14,116.79,2026-09-18
2018-12-17,116.4532,2026-09-18
2018-12-18,116.4127,2026-09-18
2018-12-19,116.0676,2026-09-18
2018-12-20,116.0183,2026-09-18
2018-12-21,116.2227,2026-09-18
2018-12-24,116.2182,2026-09-18
2018-12-25,,2026-09-18
2018-12-26,116.1162,2026-09-18
2018-12-27,115.9927,2026-09-18
2018-12-28,115.7232,2026-09-18
2018-12-31,115.5674,2026-09-18
2019-01-01,,2026-09-18
2019-01-02,115.7689,2026-09-18
2019-01-03,115.4622,2026-09-18
2019-01-04,114.9821,2026-09-18
2019-01-07,114.5628,2026-09-18
2019-01-08,114.7281,2026-09-18
2019-01-09,114.1406,2026-09-18
2019-01-10,114.0496,2026-09-18
2019-01-11,114.0404,2026-09-18
2019-01-14,,2026-09-18
2019-01-15,114.3402,2026-09-18
2019-01-16,114.137,2026-09-18
2019-01-17,114.4115,2026-09-18
2019-01-18,114.558,2026-09-18
2019-01-21,,2026-09-18
2019-01-22,114.7541,2026-09-18
2019-01-23,114.5759,2026-09-18
2019-01-24,114.617,2026-09-18
2019-01-25,114.0197,2026-09-18
2019-01-28,114.0522,2026-09-18
2019-01-29,114.026,2026-09-18
2019-01-30,114.0731,2026-09-18
2019-01-31,113.5504,2026-09-18
2019-02-01,113.7548,2026-09-18
2019-02-04,113.8766,2026-09-18
2019-02-05,114.0431,2026-09-18
2019-02-06,114.2305,2026-09-18
2019-02-07,114.4339,2026-09-18
2019-02-08,114.5003,2026-09-18
2019-02-11,115.031,2026-09-18
2019-02-12,114.7297,2026-09-18
2019-02-13,114.9407,2026-09-18
2019-02-14,115.1007,2026-09-18
2019-02-15,114.9923,2026-09-18
2019-02-18,,2026-09-18
2019-02-19,114.57,2026-09-18
2019-02-20,,2026-09-18
2019-02-21,114.5091,2026-09-18
2019-02-22,114.2716,2026-09-18
2019-02-25,114.1457,2026-09-18
2019-02-26,114.0687,2026-09-18
2019-02-27,114.0363,2026-09-18
2019-02-28,114.1991,2026-09-18
2019-03-01,114.537,2026-09-18
2019-03-04,114.6925,2026-09-18
2019-03-05,114.804,2026-09-18
2019-03-06,114.9714,2026-09-18
2019-03-07,115.4919,2026-09-18
2019-03-08,115.3599,2026-09-18
2019-03-11,115.2967,2026-09-18
2019-03-12,114.939,2026-09-18
2019-03-13,114.7372,2026-09-18
2019-03-14,114.79,2026-09-18
2019-03-15,114.5815,2026-09-18
2019-03-18,114.4375,2026-09-18
2019-03-19,114.2324,2026-09-18
2019-03-20,114.1509,2026-09-18
2019-03-21,114.1684,2026-09-18
2019-03-22,114.6856,2026-09-18
2019-03-25,114.4171,2026-09-18
2019-03-26,114.6414,2026-09-18
2019-03-27,115.1243,2026-09-18
2019-03-28,115.2581,2026-09-18
2019-03-29,115.1371,2026-09-18
2019-04-01,114.9362,2026-09-18
2019-04-02,115.1173,2026-09-18
2019-04-03,114.7211,2026-09-18
2019-04-04,114.9697,2026-09-18
2019-04-05,114.9726,2026-09-18
2019-04-08,114.6893,2026-09-18
2019-04-09,114.5321,2026-09-18
2019-04-10,114.4269,2026-09-18
2019-04-11,114.6303,2026-09-18
2019-04-12,114.3531,2026-09-18
2019-04-15,114.495,2026-09-18
2019-04-16,114.6756,2026-09-18
2019-04-17,114.5141,2026-09-18
2019-04-18,114.7073,2026-09-18
2019-04-19,114.6977,2026-09-18
2019-04-22,114.7694,2026-09-18
2019-04-23,115.1578,2026-09-18
2019-04-24,115.4187,2026-09-18
2019-04-25,115.7709,2026-09-18
2019-04-26,115.4767,2026-09-18
2019-04-29,115.5227,2026-09-18
2019-04-30,115.3281,2026-09-18
2019-05-01,115.0022,2026-09-18
2019-05-02,115.5617,2026-09-18
2019-05-03,115.2646,2026-09-18
2019-05-06,115.3811,2026-09-18
2019-05-07,115.6116,2026-09-18
2019-05-08,115.5171,2026-09-18
2019-05-09,115.8421,2026-09-18
2019-05-10,115.5334,2026-09-18
2019-05-13,115.915,2026-09-18
2019-05-14,115.9425,2026-09-18
2019-05-15,115.8565,2026-09-18
2019-05-16,116.0346,2026-09-18
2019-05-17,116.448,2026-09-18
2019-05-20,116.3119,2026-09-18
2019-05-21,116.2844,2026-09-18
2019-05-22,116.2412,2026-09-18
2019-05-23,116.2368,2026-09-18
2019-05-24,116.0806,2026-09-18
2019-05-27,,2026-09-18
2019-05-28,116.3174,2026-09-18
2019-05-29,116.5535,2026-09-18
2019-05-30,116.3989,2026-09-18
2019-05-31,116.7273,2026-09-18
2019-06-03,116.4764,2026-09-18
2019-06-04,116.091,2026-09-18
2019-06-05,116.03,2026-09-18
2019-06-06,115.9771,2026-09-18
2019-06-07,115.7368,2026-09-18
2019-06-10,115.5001,2026-09-18
2019-06-11,115.3794,2026-09-18
2019-06-12,115.438,2026-09-18
2019-06-13,115.6275,2026-09-18
2019-06-14,115.9057,2026-09-18
2019-06-17,115.9684,2026-09-18
2019-06-18,115.8797,2026-09-18
2019-06-19,115.7889,2026-09-18
2019-06-20,114.8046,2026-09-18
2019-06-21,114.8377,2026-09-18
2019-06-24,114.6559,2026-09-18
2019-06-25,114.6363,2026-09-18
2019-06-26,114.5608,2026-09-18
2019-06-27,114.665,2026-09-18
2019-06-28,114.5821,2026-09-18
2019-07-01,114.7239,2026-09-18
2019-07-02,114.8258,2026-09-18
2019-07-03,114.8135,2026-09-18
2019-07-04,,2026-09-18
2019-07-05,115.1132,2026-09-18
2019-07-08,115.0254,2026-09-18
2019-07-09,115.1017,2026-09-18
2019-07-10,115.0879,2026-09-18
2019-07-11,114.8361,2026-09-18
2019-07-12,114.7685,2026-09-18
2019-07-15,114.6819,2026-09-18
2019-07-16,115.0111,2026-09-18
2019-07-17,114.8819,2026-09-18
2019-07-18,114.8744,2026-09-18
2019-07-19,114.8695,2026-09-18
2019-07-22,115.0018,2026-09-18
2019-07-23,115.2995,2026-09-18
2019-07-24,115.2436,2026-09-18
2019-07-25,115.2982,2026-09-18
2019-07-26,115.5449,2026-09-18
2019-07-29,115.5885,2026-09-18
2019-07-30,115.6211,2026-09-18
2019-07-31,115.4946,2026-09-18
2019-08-01,116.0499,2026-09-18
2019-08-02,116.1864,2026-09-18
2019-08-05,116.5851,2026-09-18
2019-08-06,116.6904,2026-09-18
2019-08-07,116.7987,2026-09-18
2019-08-08,116.474,2026-09-18
2019-08-09,116.4419,2026-09-18
2019-08-12,116.7548,2026-09-18
2019-08-13,116.7267,2026-09-18
2019-08-14,117.0913,2026-09-18
2019-08-15,117.2239,2026-09-18
2019-08-16,117.0786,2026-09-18
2019-08-19,117.3886,2026-09-18
2019-08-20,117.3726,2026-09-18
2019-08-21,117.1764,2026-09-18
2019-08-22,117.3558,2026-09-18
2019-08-23,117.3009,2026-09-18
2019-08-26,117.6658,2026-09-18
2019-08-27,117.75,2026-09-18
2019-08-28,117.8767,2026-09-18
2019-08-29,118.0625,2026-09-18
2019-08-30,118.1575,2026-09-18
2019-09-02,,2026-09-18
2019-09-03,118.3113,2026-09-18
2019-09-04,117.6729,2026-09-18
2019-09-05,117.4776,2026-09-18
2019-09-06,117.1292,2026-09-18
2019-09-09,117.0601,2026-09-18
2019-09-10,117.0887,2026-09-18
2019-09-11,117.3125,2026-09-18
2019-09-12,116.8375,2026-09-18
2019-09-13,116.7677,2026-09-18
2019-09-16,117.0251,2026-09-18
2019-09-17,116.9826,2026-09-18
2019-09-18,116.9766,2026-09-18
2019-09-19,117.0861,2026-09-18
2019-09-20,117.1819,2026-09-18
2019-09-23,117.2986,2026-09-18
2019-09-24,117.2227,2026-09-18
2019-09-25,117.6527,2026-09-18
2019-09-26,117.7267,2026-09-18
2019-09-27,117.7218,2026-09-18
2019-09-30,117.9461,2026-09-18
2019-10-01,117.9595,2026-09-18
2019-10-02,117.9671,2026-09-18
2019-10-03,117.6608,2026-09-18
2019-10-04,117.5288,2026-09-18
2019-10-07,117.5533,2026-09-18
2019-10-08,117.7407,2026-09-18
2019-10-09,117.6835,2026-09-18
2019-10-10,117.2801,2026-09-18
2019-10-11,116.8239,2026-09-18
2019-10-14,,2026-09-18
2019-10-15,116.8111,2026-09-18
2019-10-16,116.6425,2026-09-18
2019-10-17,116.2615,2026-09-18
2019-10-18,116.1344,2026-09-18
2019-10-21,116.0436,2026-09-18
2019-10-22,115.9851,2026-09-18
2019-10-23,116.0586,2026-09-18
2019-10-24,116.1278,2026-09-18
2019-10-25,116.0774,2026-09-18
2019-10-28,116.0222,2026-09-18
2019-10-29,115.9797,2026-09-18
2019-10-30,116.1636,2026-09-18
2019-10-31,115.9125,2026-09-18
2019-11-01,115.7312,2026-09-18
2019-11-04,115.8624,2026-09-18
2019-11-05,116.1138,2026-09-18
2019-11-06,116.1004,2026-09-18
2019-11-07,116.1172,2026-09-18
2019-11-08,116.3436,2026-09-18
2019-11-11,,2026-09-18
2019-11-12,116.5837,2026-09-18
2019-11-13,116.8397,2026-09-18
2019-11-14,116.8022,2026-09-18
2019-11-15,116.4401,2026-09-18
2019-11-18,116.3625,2026-09-18
2019-11-19,116.5391,2026-09-18
2019-11-20,116.828,2026-09-18
2019-11-21,116.7435,2026-09-18
2019-11-22,116.9137,2026-09-18
2019-11-25,117.0098,2026-09-18
2019-11-26,117.0513,2026-09-18
2019-11-27,117.1273,2026-09-18
2019-11-28,,2026-09-18
2019-11-29,117.1204,2026-09-18
2019-12-02,116.9647,2026-09-18
2019-12-03,116.8898,2026-09-18
2019-12-04,116.692,2026-09-18
2019-12-05,116.3838,2026-09-18
2019-12-06,116.5381,2026-09-18
2019-12-09,116.3283,2026-09-18
2019-12-10,116.2542,2026-09-18
2019-12-11,116.1478,2026-09-18
2019-12-12,115.8741,2026-09-18
2019-12-13,115.6967,2026-09-18
2019-12-16,115.555,2026-09-18
2019-12-17,115.5553,2026-09-18
2019-12-18,115.6618,2026-09-18
2019-12-19,115.5988,2026-09-18
2019-12-20,115.7598,2026-09-18
2019-12-23,115.8059,2026-09-18
2019-12-24,,2026-09-18
2019-12-25,,2026-09-18
2019-12-26,115.634,2026-09-18
2019-12-27,115.22,2026-09-18
2019-12-30,114.9631,2026-09-18
2019-12-31,114.669,2026-09-18
2020-01-01,,2026-09-18
2020-01-02,114.9745,2026-09-18
2020-01-03,114.9867,2026-09-18
2020-01-06,114.9557,2026-09-18
2020-01-07,115.1477,2026-09-18
2020-01-08,115.1328,2026-09-18
2020-01-09,115.2331,2026-09-18
2020-01-10,115.0677,2026-09-18
2020-01-13,115.0342,2026-09-18
2020-01-14,115.0239,2026-09-18
2020-01-15,114.9528,2026-09-18
2020-01-16,115.0006,2026-09-18
2020-01-17,115.0656,2026-09-18
2020-01-20,,2026-09-18
2020-01-21,115.1876,2026-09-18
2020-01-22,115.2273,2026-09-18
2020-01-23,115.5545,2026-09-18
2020-01-24,115.5556,2026-09-18
2020-01-27,115.8004,2026-09-18
2020-01-28,115.7239,2026-09-18
2020-01-29,115.7003,2026-09-18
2020-01-30,115.8077,2026-09-18
2020-01-31,115.7345,2026-09-18
2020-02-03,116.1172,2026-09-18
2020-02-04,115.9291,2026-09-18
2020-02-05,116.009,2026-09-18
2020-02-06,116.1518,2026-09-18
2020-02-07,116.5086,2026-09-18
2020-02-10,116.5711,2026-09-18
2020-02-11,116.3585,2026-09-18
2020-02-12,116.2794,2026-09-18
2020-02-13,116.3999,2026-09-18
2020-02-14,116.4223,2026-09-18
2020-02-17,,2026-09-18
2020-02-18,116.6039,2026-09-18
2020-02-19,116.7829,2026-09-18
2020-02-20,117.2454,2026-09-18
2020-02-21,117.0473,2026-09-18
2020-02-24,117.4018,2026-09-18
2020-02-25,117.2425,2026-09-18
2020-02-26,117.405,2026-09-18
2020-02-27,117.3678,2026-09-18
2020-02-28,117.6568,2026-09-18
2020-03-02,116.8144,2026-09-18
2020-03-03,116.4958,2026-09-18
2020-03-04,116.7802,2026-09-18
2020-03-05,116.7901,2026-09-18
2020-03-06,116.7106,2026-09-18
2020-03-09,117.1871,2026-09-18
2020-03-10,117.9027,2026-09-18
2020-03-11,118.2505,2026-09-18
2020-03-12,120.4883,2026-09-18
2020-03-13,120.4388,2026-09-18
2020-03-16,120.9352,2026-09-18
2020-03-17,122.4816,2026-09-18
2020-03-18,124.1623,2026-09-18
2020-03-19,125.0587,2026-09-18
2020-03-20,124.9362,2026-09-18
2020-03-23,126.1262,2026-09-18
2020-03-24,125.5001,2026-09-18
2020-03-25,124.7916,2026-09-18
2020-03-26,122.4308,2026-09-18
2020-03-27,122.4007,2026-09-18
2020-03-30,123.2883,2026-09-18
2020-03-31,122.5301,2026-09-18
2020-04-01,123.7933,2026-09-18
2020-04-02,123.5916,2026-09-18
2020-04-03,124.4152,2026-09-18
2020-04-06,124.16,2026-09-18
2020-04-07,123.0956,2026-09-18
2020-04-08,123.2216,2026-09-18
2020-04-09,122.476,2026-09-18
2020-04-10,122.1592,2026-09-18
2020-04-13,122.5203,2026-09-18
2020-04-14,122.1121,2026-09-18
2020-04-15,123.0752,2026-09-18
2020-04-16,123.4615,2026-09-18
2020-04-17,122.871,2026-09-18
2020-04-20,123.1033,2026-09-18
2020-04-21,123.9116,2026-09-18
2020-04-22,123.9256,2026-09-18
2020-04-23,123.7542,2026-09-18
2020-04-24,124.1615,2026-09-18
2020-04-27,123.8843,2026-09-18
2020-04-28,123.3693,2026-09-18
2020-04-29,122.7782,2026-09-18
2020-04-30,122.327,2026-09-18
2020-05-01,123.1492,2026-09-18
2020-05-04,123.2117,2026-09-18
2020-05-05,122.803,2026-09-18
2020-05-06,123.609,2026-09-18
2020-05-07,123.1249,2026-09-18
2020-05-08,122.5379,2026-09-18
2020-05-11,123.2333,2026-09-18
2020-05-12,123.0592,2026-09-18
2020-05-13,123.5408,2026-09-18
2020-05-14,123.6429,2026-09-18
2020-05-15,123.5991,2026-09-18
2020-05-18,122.7968,2026-09-18
2020-05-19,122.5655,2026-09-18
2020-05-20,122.1007,2026-09-18
2020-05-21,122.0914,2026-09-18
2020-05-22,122.3211,2026-09-18
2020-05-25,,2026-09-18
2020-05-26,121.3864,2026-09-18
2020-05-27,121.5677,2026-09-18
2020-05-28,121.0138,2026-09-18
2020-05-29,120.9458,2026-09-18
2020-06-01,120.2686,2026-09-18
2020-06-02,119.6854,2026-09-18
2020-06-03,119.2556,2026-09-18
2020-06-04,119.3014,2026-09-18
2020-06-05,118.8138,2026-09-18
2020-06-08,118.6621,2026-09-18
2020-06-09,118.5893,2026-09-18
2020-06-10,118.5231,2026-09-18
2020-06-11,119.2347,2026-09-18
2020-06-12,119.6645,2026-09-18
2020-06-15,119.9539,2026-09-18
2020-06-16,119.567,2026-09-18
2020-06-17,119.9105,2026-09-18
2020-06-18,120.2173,2026-09-18
2020-06-19,120.2186,2026-09-18
2020-06-22,119.7532,2026-09-18
2020-06-23,119.3285,2026-09-18
2020-06-24,119.9744,2026-09-18
2020-06-25,120.2997,2026-09-18
2020-06-26,120.533,2026-09-18
2020-06-29,120.6658,2026-09-18
2020-06-30,120.4649,2026-09-18
2020-07-01,120.0808,2026-09-18
2020-07-02,119.8555,2026-09-18
2020-07-03,,2026-09-18
2020-07-06,119.2852,2026-09-18
2020-07-07,119.5717,2026-09-18
2020-07-08,119.5525,2026-09-18
2020-07-09,119.5129,2026-09-18
2020-07-10,119.3509,2026-09-18
2020-07-13,119.1891,2026-09-18
2020-07-14,119.3901,2026-09-18
2020-07-15,119.0331,2026-09-18
2020-07-16,118.9275,2026-09-18
2020-07-17,119.124,2026-09-18
2020-07-20,119.0483,2026-09-18
2020-07-21,118.4042,2026-09-18
2020-07-22,118.1337,2026-09-18
2020-07-23,118.0613,2026-09-18
2020-07-24,118.1329,2026-09-18
2020-07-27,117.3869,2026-09-18
2020-07-28,117.3189,2026-09-18
2020-07-29,117.2126,2026-09-18
2020-07-30,117.4008,2026-09-18
2020-07-31,117.2082,2026-09-18
2020-08-03,117.8074,2026-09-18
2020-08-04,117.7833,2026-09-18
2020-08-05,116.8736,2026-09-18
2020-08-06,117.0422,2026-09-18
2020-08-07,117.6239,2026-09-18
2020-08-10,117.5821,2026-09-18
2020-08-11,117.3781,2026-09-18
2020-08-12,117.2559,2026-09-18
2020-08-13,117.1193,2026-09-18
2020-08-14,116.9395,2026-09-18
2020-08-17,116.749,2026-09-18
2020-08-18,116.5593,2026-09-18
2020-08-19,116.567,2026-09-18
2020-08-20,116.8126,2026-09-18
2020-08-21,117.0572,2026-09-18
2020-08-24,116.912,2026-09-18
2020-08-25,116.8206,2026-09-18
2020-08-26,116.6243,2026-09-18
2020-08-27,116.649,2026-09-18
2020-08-28,115.9374,2026-09-18
2020-08-31,115.7586,2026-09-18
2020-09-01,115.5687,2026-09-18
2020-09-02,116.0304,2026-09-18
2020-09-03,116.0685,2026-09-18
2020-09-04,116.0347,2026-09-18
2020-09-07,,2026-09-18
2020-09-08,116.4618,2026-09-18
2020-09-09,116.1291,2026-09-18
2020-09-10,115.8806,2026-09-18
2020-09-11,116.0866,2026-09-18
2020-09-14,115.6428,2026-09-18
2020-09-15,115.5908,2026-09-18
2020-09-16,115.3537,2026-09-18
2020-09-17,115.4392,2026-09-18
2020-09-18,115.2395,2026-09-18
2020-09-21,116.378,2026-09-18
2020-09-22,116.5438,2026-09-18
2020-09-23,117.2526,2026-09-18
2020-09-24,117.5473,2026-09-18
2020-09-25,117.8679,2026-09-18
2020-09-28,117.6178,2026-09-18
2020-09-29,117.526,2026-09-18
2020-09-30,116.946,2026-09-18
2020-10-01,116.7227,2026-09-18
2020-10-02,116.7321,2026-09-18
2020-10-05,116.1767,2026-09-18
2020-10-06,116.2681,2026-09-18
2020-10-07,116.3447,2026-09-18
2020-10-08,116.1657,2026-09-18
2020-10-09,115.2757,2026-09-18
2020-10-12,,2026-09-18
2020-10-13,115.9107,2026-09-18
2020-10-14,115.6872,2026-09-18
2020-10-15,116.0964,2026-09-18
2020-10-16,115.7679,2026-09-18
2020-10-19,115.4031,2026-09-18
2020-10-20,115.2485,2026-09-18
2020-10-21,114.9108,2026-09-18
2020-10-22,115.1158,2026-09-18
2020-10-23,115.0126,2026-09-18
2020-10-26,115.2797,2026-09-18
2020-10-27,115.0131,2026-09-18
2020-10-28,115.8023,2026-09-18
2020-10-29,116.3069,2026-09-18
2020-10-30,116.1354,2026-09-18
2020-11-02,116.2361,2026-09-18
2020-11-03,115.4802,2026-09-18
2020-11-04,115.1677,2026-09-18
2020-11-05,114.4556,2026-09-18
2020-11-06,113.9919,2026-09-18
2020-11-09,114.0895,2026-09-18
2020-11-10,114.0757,2026-09-18
2020-11-11,,2026-09-18
2020-11-12,114.2843,2026-09-18
2020-11-13,114.2397,2026-09-18
2020-11-16,113.8312,2026-09-18
2020-11-17,113.682,2026-09-18
2020-11-18,113.46,2026-09-18
2020-11-19,113.694,2026-09-18
2020-11-20,113.489,2026-09-18
2020-11-23,113.7548,2026-09-18
2020-11-24,113.4316,2026-09-18
2020-11-25,113.1823,2026-09-18
2020-11-26,,2026-09-18
2020-11-27,,2026-09-18
2020-11-30,113.2256,2026-09-18
2020-12-01,112.8063,2026-09-18
2020-12-02,112.6115,2026-09-18
2020-12-03,112.0236,2026-09-18
2020-12-04,111.7778,2026-09-18
2020-12-07,111.8385,2026-09-18
2020-12-08,111.8639,2026-09-18
2020-12-09,112.0305,2026-09-18
2020-12-10,111.9788,2026-09-18
